longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-122.41,37.8,52,1866,748.0,2957,710,1.8295,NEAR BAY,243183.05
-117.98,33.99,26,3343,455.0,1429,457,7.0778,<1H OCEAN,373173.08
-121.93,37.31,26,2182,704.0,1638,704,2.8981,<1H OCEAN,211966.0
-121.44,38.61,33,1591,466.0,1000,418,1.0467,INLAND,69301.0
-118.28,34.76,19,3430,601.0,1817,571,4.7875,INLAND,149789.0
-117.02,32.79,36,2211,384.0,868,329,4.0491,<1H OCEAN,165758.0
-117.21,34.08,5,5749,1385.0,2382,1088,3.0587,INLAND,114756.0
-118.21,34.05,45,2146,607.0,2868,625,2.121,<1H OCEAN,147317.0
-121.22,37.8,37,1038,222.0,521,211,2.125,INLAND,103108.0
-122.45,37.77,52,2645,626.0,1275,553,3.35,NEAR BAY,399732.23
-121.87,37.46,43,91,12.0,58,16,15.0001,<1H OCEAN,252087.09
-118.26,34.02,38,980,285.0,1308,310,1.5652,<1H OCEAN,118531.0
-117.23,32.73,35,2914,683.0,1562,638,2.5259,NEAR OCEAN,230813.0
-118.25,34.23,41,1979,496.0,1157,459,4.4083,<1H OCEAN,271444.0
-118.15,33.78,17,1584,435.0,904,406,2.0875,NEAR OCEAN,151766.0
-117.48,33.91,22,3611,666.0,1869,649,4.2207,INLAND,153604.0
-122.06,38.26,36,1248,221.0,672,222,3.3839,INLAND,112268.0
-117.12,32.7,36,1011,253.0,763,226,1.8187,NEAR OCEAN,82050.0
-121.87,37.35,27,3500,1036.0,3019,955,2.9222,<1H OCEAN,183941.0
-118.15,33.88,24,4232,1092.0,2688,1035,2.52,<1H OCEAN,175204.0
-122.55,38.07,5,1495,235.0,555,201,6.7232,NEAR BAY,345208.11
-118.05,34.13,23,3264,729.0,1475,668,3.735,INLAND,273478.0
-119.02,35.43,39,2033,370.0,956,379,3.1736,INLAND,80725.0
-122.42,37.73,52,3230,654.0,1765,611,3.3333,NEAR BAY,247173.0
-122.53,37.97,52,1560,451.0,700,419,2.5125,NEAR BAY,227681.03
-122.21,37.78,44,1729,414.0,1240,393,2.3125,NEAR BAY,117683.0
-117.29,34.15,42,1811,345.0,856,352,2.9667,INLAND,89454.0
-117.98,33.68,24,4177,,1704,606,6.2473,<1H OCEAN,282984.01
-122.18,38.17,7,4093,651.0,2228,646,5.2523,NEAR BAY,190705.0
-117.98,33.71,24,3430,548.0,1601,512,5.6825,<1H OCEAN,265083.0
-118.34,35.27,10,2939,605.0,1167,446,2.3917,INLAND,83848.0
-121.38,38.55,23,2790,430.0,1407,460,4.3288,INLAND,133390.0
-118.32,34.09,32,563,191.0,626,185,2.0341,<1H OCEAN,189091.0
-121.5,38.58,5,761,306.0,2031,295,0.7526,INLAND,175464.0
-118.3,34.19,52,1704,277.0,746,262,4.7986,<1H OCEAN,312812.02
-116.42,33.76,14,16921,2837.0,2524,1262,7.6281,INLAND,299943.0
-118.27,34.15,14,1744,536.0,1494,531,3.2171,<1H OCEAN,225958.0
-117.98,34.1,22,5661,1209.0,5389,1178,3.7727,INLAND,160256.0
-115.64,32.8,23,1228,235.0,569,235,3.1667,INLAND,90601.01
-119.73,36.68,32,755,205.0,681,207,1.7986,INLAND,58819.0
-118.6,34.13,20,14291,1934.0,5452,1875,9.1232,<1H OCEAN,485914.8
-118.3,34.04,50,1757,522.0,2080,488,1.7225,<1H OCEAN,147874.0
-120.68,35.25,16,4208,897.0,1634,806,2.2868,NEAR OCEAN,211709.0
-122.3,37.56,36,1379,228.0,750,227,5.5381,NEAR OCEAN,341059.02
-119.25,35.77,35,1618,378.0,1449,398,1.6786,INLAND,50571.0
-122.23,37.78,52,472,146.0,415,126,2.6429,NEAR BAY,127903.0
-122.23,37.46,33,2643,464.0,1015,427,4.2232,NEAR OCEAN,350409.06
-121.57,39.76,20,1384,257.0,557,232,2.0882,INLAND,84028.0
-118.98,35.36,15,1482,338.0,1059,279,1.2617,INLAND,52062.0
-118.32,34.08,46,2038,534.0,1250,525,2.4196,<1H OCEAN,250745.02
-119.71,34.41,31,1034,319.0,997,308,2.6538,NEAR OCEAN,238543.0
-118.43,37.4,19,2460,405.0,1225,425,4.1576,INLAND,136445.0
-117.29,34.12,47,1648,432.0,1308,385,1.2069,INLAND,69531.0
-118.59,34.22,17,6015,1464.0,3056,1347,4.0077,<1H OCEAN,262379.01
-117.38,34.12,17,5959,1208.0,4115,1088,2.4053,INLAND,112856.0
-117.94,33.86,36,2824,493.0,1394,507,4.6477,<1H OCEAN,204728.0
-118.98,36.06,33,2043,443.0,1497,417,2.343,INLAND,61055.0
-118.49,34.27,33,3047,527.0,1578,507,4.58,<1H OCEAN,241585.02
-121.63,39.82,11,3974,727.0,1610,634,2.6147,INLAND,95088.0
-117.03,32.73,38,3174,606.0,1557,619,3.5861,NEAR OCEAN,136916.0
-118.32,33.79,32,2381,467.0,1264,488,4.1477,<1H OCEAN,336227.0
-122.43,37.73,52,1142,224.0,494,206,5.0602,NEAR BAY,309499.07
-121.91,36.59,31,2034,335.0,966,322,4.6964,NEAR OCEAN,285580.0
-118.21,33.94,34,892,318.0,1443,341,2.1903,<1H OCEAN,151750.0
-117.59,33.67,29,1223,215.0,633,204,6.5143,<1H OCEAN,393148.18
-118.33,33.91,39,1224,312.0,1106,333,3.3491,<1H OCEAN,180958.0
-121.64,36.8,18,5915,1000.0,2975,975,4.5812,<1H OCEAN,250849.01
-122.48,37.75,49,2203,407.0,1052,405,4.4375,NEAR BAY,334029.01
-122.42,37.8,52,1777,486.0,932,427,3.3643,NEAR BAY,481125.71
-118.39,34.17,26,3345,818.0,1599,773,3.3516,<1H OCEAN,269390.0
-121.37,38.42,18,2643,502.0,1755,541,3.3281,INLAND,113159.0
-124.14,40.78,35,2426,423.0,982,432,3.4219,NEAR OCEAN,95944.0
-118.32,33.89,34,2675,560.0,1270,492,4.5053,<1H OCEAN,218355.0
-122.41,37.75,52,3065,622.0,1405,606,3.7813,NEAR BAY,285726.0
-117.39,33.93,26,3014,494.0,1832,485,4.8333,INLAND,149917.0
-120.23,37.86,16,324,61.0,135,61,2.4615,INLAND,154010.0
-121.91,37.29,36,945,149.0,371,158,5.6266,<1H OCEAN,315136.01
-114.65,32.79,21,44,33.0,64,27,0.8571,INLAND,54910.0
-117.78,33.97,2,556,63.0,179,54,8.4411,<1H OCEAN,376946.05
-118.45,37.37,26,3135,524.0,1385,523,4.337,INLAND,140983.0
-117.85,33.61,14,4340,741.0,1505,670,7.5674,<1H OCEAN,318374.01
-122.01,36.98,47,2403,517.0,1144,455,2.5954,NEAR OCEAN,239027.0
-118.2,33.93,40,1929,417.0,1780,419,3.4402,<1H OCEAN,154265.0
-121.91,36.62,40,1292,271.0,504,230,2.475,<1H OCEAN,221620.0
-118.18,33.87,38,2664,626.0,1627,604,3.7527,<1H OCEAN,179444.0
-122.05,37.38,24,2424,501.0,1367,507,4.072,<1H OCEAN,283884.0
-118.26,34.0,37,2615,697.0,2484,630,1.9208,<1H OCEAN,107559.0
-118.19,34.02,40,474,124.0,546,121,2.3438,<1H OCEAN,140137.01
-121.21,38.75,11,4552,639.0,2006,623,4.3962,INLAND,189027.0
-117.63,33.62,9,4257,785.0,1293,745,3.7139,<1H OCEAN,208513.02
-121.71,38.72,32,710,155.0,550,154,2.8882,INLAND,115443.0
-121.88,37.67,25,2244,301.0,937,324,6.4524,INLAND,279473.0
-118.37,34.21,36,1392,326.0,1181,303,3.1563,<1H OCEAN,170073.0
-118.25,34.01,43,1575,475.0,1980,469,1.7425,<1H OCEAN,107119.0
-117.79,35.21,4,2,2.0,6,2,2.375,INLAND,221327.25
-118.24,34.03,52,142,47.0,137,45,1.8333,<1H OCEAN,173404.0
-120.99,37.66,46,1750,347.0,754,356,2.9137,INLAND,111809.0
-122.56,37.97,52,1833,324.0,735,306,4.6944,NEAR BAY,338087.08
-122.43,37.77,52,2416,620.0,1188,591,2.3887,NEAR BAY,308422.03
-121.91,37.93,13,1610,198.0,703,217,8.7059,INLAND,334036.0
-118.43,33.99,43,2483,548.0,1212,493,4.0189,<1H OCEAN,345228.09
-122.19,39.91,39,2467,529.0,1433,502,1.8571,INLAND,62936.0
-118.28,34.0,48,1514,376.0,1353,344,2.1607,<1H OCEAN,115437.0
-118.15,34.11,52,1000,192.0,363,158,4.2981,<1H OCEAN,237491.0
-121.99,36.98,40,1104,224.0,669,215,4.3409,NEAR OCEAN,251105.0
-118.87,34.2,26,1924,245.0,775,244,7.001,<1H OCEAN,358533.06
-122.5,37.74,44,2527,518.0,1434,444,3.875,NEAR OCEAN,286722.0
-122.26,37.5,24,2307,510.0,842,507,3.6111,NEAR OCEAN,312821.0
-118.95,34.17,23,2630,404.0,1184,385,5.2955,<1H OCEAN,297159.02
-122.72,38.45,41,1743,373.0,780,357,3.1467,<1H OCEAN,172735.0
-122.86,38.42,38,1166,223.0,584,225,3.6667,<1H OCEAN,189949.0
-121.79,38.67,30,2602,401.0,981,405,4.7222,INLAND,171585.0
-119.19,34.22,26,3175,736.0,2460,775,3.125,NEAR OCEAN,200821.0
-121.7,38.65,22,1360,282.0,808,229,2.4167,INLAND,98925.0
-119.68,36.81,16,2668,454.0,1536,457,3.9792,INLAND,90018.0
-121.91,36.6,35,2605,410.0,1110,406,5.5519,NEAR OCEAN,348104.04
-117.68,33.48,15,1786,299.0,727,293,5.0527,<1H OCEAN,265810.03
-121.28,38.14,38,2803,500.0,1223,509,4.119,INLAND,155025.0
-117.24,33.36,11,2786,480.0,1250,450,4.5,<1H OCEAN,234036.0
-117.13,32.96,15,2267,292.0,1180,289,6.712,<1H OCEAN,287657.02
-122.38,41.43,45,2245,448.0,1155,421,1.6509,INLAND,60954.0
-122.04,37.99,36,2765,495.0,1478,441,4.125,NEAR BAY,159909.0
-121.81,38.84,37,352,65.0,238,67,2.8542,INLAND,130016.0
-122.31,37.56,45,1685,321.0,815,314,4.2955,NEAR OCEAN,320768.01
-118.28,33.82,30,3615,760.0,2813,752,5.3849,<1H OCEAN,240030.02
-122.64,38.25,31,2554,515.0,1507,533,3.8,<1H OCEAN,206333.0
-118.27,34.16,15,5036,1299.0,3164,1175,2.9148,<1H OCEAN,240992.0
-117.06,32.71,11,2397,523.0,1566,514,3.8687,NEAR OCEAN,128498.0
-122.06,37.38,21,1798,399.0,837,410,5.6999,NEAR BAY,317363.05
-118.11,34.01,41,815,252.0,775,231,2.2847,<1H OCEAN,169365.0
-118.23,34.09,41,438,201.0,690,161,2.0476,<1H OCEAN,161725.0
-118.2,33.94,44,1413,298.0,1200,307,3.5125,<1H OCEAN,162116.0
-118.41,33.93,22,2514,605.0,1225,568,4.1818,<1H OCEAN,355328.04
-118.2,33.94,45,1818,408.0,1705,373,4.0441,<1H OCEAN,158342.0
-122.87,38.61,23,2676,521.0,1456,500,3.7361,<1H OCEAN,191254.0
-118.04,34.04,32,1619,323.0,1492,342,3.5,<1H OCEAN,157855.0
-118.38,33.81,36,1018,148.0,329,169,10.5045,NEAR OCEAN,499986.99
-118.2,34.12,41,1908,503.0,1557,453,2.9194,<1H OCEAN,174668.0
-122.36,37.92,52,215,41.0,126,43,1.3929,NEAR BAY,114059.0
-118.44,34.18,36,2077,496.0,1206,528,2.2326,<1H OCEAN,197497.0
-117.81,33.63,17,4477,610.0,1798,612,8.1093,<1H OCEAN,359376.04
-122.22,38.08,37,4590,857.0,2920,832,3.436,NEAR BAY,142373.0
-117.08,32.63,33,2891,793.0,1607,754,2.1281,NEAR OCEAN,131044.0
-122.29,40.44,30,1270,365.0,840,324,1.3904,INLAND,64572.0
-124.16,40.78,50,2285,403.0,837,353,2.5417,NEAR OCEAN,87817.0
-118.35,34.13,39,1610,278.0,511,278,4.3333,<1H OCEAN,433273.18
-122.26,37.57,23,7995,1254.0,3484,1198,6.5948,NEAR BAY,367299.09
-117.23,33.83,2,1424,251.0,681,192,4.0833,INLAND,161527.01
-122.59,38.43,20,2791,546.0,785,512,3.4561,<1H OCEAN,193682.0
-118.38,34.04,31,2846,727.0,2120,672,2.7226,<1H OCEAN,280167.0
-117.96,33.87,35,1972,367.0,1152,356,3.7222,<1H OCEAN,193525.0
-118.19,34.02,44,2702,770.0,3260,721,2.3575,<1H OCEAN,149301.0
-122.0,38.36,34,2735,539.0,1390,491,2.7262,INLAND,103736.0
-116.99,32.71,21,3049,582.0,2355,585,3.8904,NEAR OCEAN,149956.0
-121.78,37.68,17,3112,872.0,1392,680,3.0222,INLAND,159019.0
-121.26,38.68,4,3080,827.0,1195,683,2.7477,INLAND,131240.0
-117.72,33.61,26,2033,463.0,618,450,2.5685,<1H OCEAN,133585.0
-121.38,38.69,35,2943,554.0,1460,510,2.6713,INLAND,113666.0
-120.95,39.93,26,2023,385.0,922,365,2.8125,INLAND,79745.0
-122.47,37.5,18,2297,416.0,1086,381,4.875,NEAR OCEAN,410866.08
-118.02,33.76,27,2905,587.0,1781,561,4.25,<1H OCEAN,204202.0
-122.49,37.74,52,2189,433.0,1147,420,3.4583,NEAR OCEAN,317235.0
-118.19,33.97,30,1790,556.0,1827,520,1.7562,<1H OCEAN,159657.0
-118.02,33.84,35,3473,563.0,2091,580,4.4821,<1H OCEAN,199673.0
-117.31,34.04,5,2785,577.0,1310,536,3.39,INLAND,127569.0
-118.04,34.08,35,1148,258.0,975,253,4.037,<1H OCEAN,175463.0
-119.2,34.26,25,2203,367.0,1194,377,5.4087,NEAR OCEAN,274182.0
-117.99,33.84,31,2982,547.0,1895,570,4.9115,<1H OCEAN,203295.0
-118.2,34.13,52,2035,459.0,2589,438,3.5349,<1H OCEAN,191053.0
-121.85,36.6,41,3138,717.0,1890,642,2.4864,<1H OCEAN,168717.0
-118.11,34.08,42,3172,644.0,1829,642,3.3966,<1H OCEAN,225794.0
-117.97,33.83,16,2035,564.0,1118,503,3.2546,<1H OCEAN,195773.0
-117.15,32.76,37,1921,502.0,811,472,2.75,NEAR OCEAN,187459.0
-117.81,33.66,20,2851,490.0,1192,463,5.8752,<1H OCEAN,288617.03
-116.97,32.79,32,1255,338.0,782,302,2.6635,<1H OCEAN,147121.0
-122.23,37.8,51,1590,414.0,949,392,1.9028,NEAR BAY,135680.0
-119.78,36.8,34,3426,623.0,1938,647,2.8994,INLAND,75056.0
-122.01,37.53,27,1890,303.0,889,314,5.7057,NEAR BAY,258104.0
-118.89,34.22,20,3878,665.0,1651,591,5.5402,<1H OCEAN,281912.0
-124.17,40.77,30,1895,366.0,990,359,2.2227,NEAR OCEAN,77389.0
-120.96,37.67,17,2434,511.0,1558,546,2.9219,INLAND,111135.0
-122.14,37.73,52,2024,320.0,823,334,5.0,NEAR BAY,288046.1
-121.62,39.15,36,2321,455.0,1168,489,3.0962,INLAND,104258.0
-116.54,33.87,16,3648,1035.0,1687,581,1.9167,INLAND,83381.0
-118.41,34.0,35,684,161.0,381,159,2.8393,<1H OCEAN,294792.02
-118.14,33.79,23,2573,688.0,1478,604,3.4833,NEAR OCEAN,233065.01
-117.96,33.85,35,1175,191.0,568,186,4.125,<1H OCEAN,207819.0
-118.05,33.83,24,4316,678.0,2286,665,5.7018,<1H OCEAN,260529.0
-122.14,37.9,32,5738,746.0,2099,732,10.3224,NEAR BAY,497603.97
-117.95,34.09,18,1179,324.0,1296,331,2.851,<1H OCEAN,171195.0
-117.66,35.61,5,5735,932.0,2623,862,4.8494,INLAND,136191.0
-118.22,34.14,52,2298,406.0,1203,387,5.5291,<1H OCEAN,329048.01
-118.38,34.04,45,767,130.0,254,118,6.2895,<1H OCEAN,403557.31
-118.09,33.89,42,991,,717,219,4.0926,<1H OCEAN,178690.0
-121.37,38.57,16,3895,896.0,1762,855,2.6635,INLAND,129889.0
-118.39,34.17,26,6429,1611.0,2806,1491,3.1929,<1H OCEAN,258619.01
-121.38,36.85,13,4115,782.0,2903,747,3.7316,INLAND,220926.0
-122.1,37.66,36,1305,225.0,768,234,4.275,NEAR BAY,194989.01
-122.43,37.43,17,11999,2249.0,5467,1989,4.8405,NEAR OCEAN,423746.18
-117.3,33.07,16,3147,765.0,2165,690,3.5585,NEAR OCEAN,213327.0
-122.49,37.59,35,2683,475.0,1498,484,5.1282,NEAR OCEAN,308480.0
-118.31,34.05,40,1667,365.0,1161,384,3.1406,<1H OCEAN,214659.03
-118.42,34.0,45,1807,355.0,883,371,5.0357,<1H OCEAN,362754.04
-122.02,37.59,18,1165,333.0,855,319,3.6923,NEAR BAY,193739.0
-116.39,33.72,19,7646,1618.0,2496,1075,3.5569,INLAND,152543.02
-124.15,40.78,41,2127,358.0,911,349,3.1711,NEAR OCEAN,128839.0
-119.29,34.44,34,4314,878.0,2361,831,3.2279,NEAR OCEAN,244056.0
-122.17,37.73,46,2163,470.0,925,435,3.25,NEAR BAY,200277.01
-117.44,33.93,33,1371,236.0,715,227,4.375,INLAND,131290.0
-117.99,34.06,32,2491,616.0,2660,595,2.564,INLAND,150637.0
-122.29,37.81,46,12,4.0,18,7,0.4999,NEAR BAY,258035.1
-118.42,34.0,14,3771,1180.0,2355,978,3.1603,<1H OCEAN,343002.05
-121.82,37.73,47,127,23.0,51,21,4.3472,INLAND,162467.0
-122.03,37.54,16,4458,856.0,3038,870,5.0739,NEAR BAY,237641.0
-122.7,38.45,39,2015,335.0,640,315,4.1734,<1H OCEAN,239709.0
-117.31,34.14,44,1487,273.0,972,281,3.2292,INLAND,99841.0
-117.98,34.08,17,3640,830.0,3537,807,3.4784,INLAND,156320.0
-121.99,38.27,16,4138,758.0,1762,723,3.1979,INLAND,132629.0
-118.22,33.92,32,1263,333.0,1789,346,1.9957,<1H OCEAN,115967.0
-117.92,34.06,35,2894,467.0,1420,479,5.184,<1H OCEAN,230946.0
-119.85,36.97,13,2872,477.0,1607,481,4.475,INLAND,108197.0
-118.27,34.14,10,1060,332.0,1025,288,3.0074,<1H OCEAN,206634.0
-122.66,38.27,16,1523,308.0,477,315,2.1696,<1H OCEAN,164916.01
-118.48,34.04,49,3780,741.0,1435,690,4.3158,<1H OCEAN,446239.39
-117.99,33.84,34,2079,343.0,1379,352,5.103,<1H OCEAN,209283.0
-121.25,39.17,9,999,189.0,411,176,2.125,INLAND,99025.0
-117.05,32.67,32,4227,785.0,2842,795,3.9646,NEAR OCEAN,143110.0
-121.29,37.97,52,2995,555.0,1392,503,1.7794,INLAND,87679.0
-117.08,33.82,6,1771,293.0,935,279,4.065,INLAND,146097.0
-118.29,33.99,43,1902,398.0,1153,363,1.9375,<1H OCEAN,102974.0
-121.06,39.22,52,1749,422.0,837,391,2.325,INLAND,110429.0
-118.38,33.96,44,2395,458.0,1287,450,4.6923,<1H OCEAN,319241.0
-117.18,32.78,21,4185,1018.0,3122,993,3.0481,NEAR OCEAN,201314.0
-118.14,34.01,46,1746,447.0,1296,392,2.3929,<1H OCEAN,171194.0
-122.34,37.59,44,1395,269.0,736,288,5.6206,NEAR OCEAN,349456.05
-121.8,37.69,17,3956,639.0,2222,662,5.4324,INLAND,214843.0
-122.58,38.08,27,10839,1637.0,4406,1623,5.615,NEAR BAY,300561.0
-122.22,38.1,38,931,181.0,566,207,3.0221,NEAR BAY,132718.0
-118.04,34.1,39,2302,412.0,1590,406,4.8017,INLAND,271187.0
-118.21,33.83,38,793,193.0,601,187,2.8837,NEAR OCEAN,184286.0
-118.27,34.24,30,2180,369.0,1050,390,6.3688,<1H OCEAN,342768.06
-119.12,36.05,27,1575,321.0,1063,317,2.1477,INLAND,63289.0
-118.11,33.75,24,1608,314.0,592,314,5.0926,NEAR OCEAN,408733.4
-117.94,33.67,26,2552,314.0,925,323,8.1839,<1H OCEAN,358402.05
-118.54,34.28,18,5481,780.0,2477,764,6.7248,<1H OCEAN,319520.1
-122.04,37.35,28,3250,485.0,1328,473,7.4729,<1H OCEAN,422180.17
-121.99,37.36,32,1754,324.0,917,330,4.6761,<1H OCEAN,257789.0
-117.39,34.04,27,2919,549.0,1841,564,2.8682,INLAND,106748.0
-122.23,37.79,43,5963,1344.0,4367,1231,2.1917,NEAR BAY,197780.0
-121.54,38.58,30,4648,1252.0,2524,1089,1.3177,INLAND,88764.0
-118.29,34.02,21,1641,491.0,1526,453,2.087,<1H OCEAN,132548.0
-117.87,33.83,27,2287,,1140,351,5.6163,<1H OCEAN,275920.01
-118.17,34.03,31,1014,252.0,1064,247,2.4167,<1H OCEAN,143085.0
-121.24,38.78,11,1851,352.0,1049,369,3.5288,INLAND,134274.0
-118.13,34.13,39,2099,397.0,1500,380,4.8304,<1H OCEAN,248514.01
-117.09,32.76,29,1650,496.0,882,445,2.2287,NEAR OCEAN,139655.0
-120.84,35.32,17,4197,802.0,1656,732,3.526,NEAR OCEAN,266214.0
-121.85,37.26,16,2312,303.0,1158,295,7.4323,<1H OCEAN,340001.05
-117.18,32.95,4,19001,2688.0,8980,2441,6.3237,<1H OCEAN,296325.0
-116.45,33.8,9,5534,1206.0,2283,1008,3.6161,INLAND,134738.01
-117.25,33.0,14,2518,458.0,931,414,5.8393,NEAR OCEAN,362211.16
-122.13,37.68,43,1676,340.0,924,328,3.6,NEAR BAY,177190.0
-121.94,37.34,42,2174,420.0,1304,464,3.1429,<1H OCEAN,230356.0
-121.86,37.66,22,3634,664.0,1699,640,4.1597,INLAND,211648.0
-117.76,34.06,30,1700,504.0,1719,459,2.227,INLAND,113639.0
-117.02,32.7,22,2756,516.0,1849,486,4.1837,NEAR OCEAN,149480.0
-124.01,40.97,21,1513,319.0,943,301,3.538,<1H OCEAN,120625.0
-122.94,38.49,37,3169,719.0,777,344,2.7072,<1H OCEAN,144898.0
-117.26,33.19,4,2342,595.0,1518,545,2.9469,NEAR OCEAN,181707.0
-117.59,34.02,14,1463,261.0,881,245,4.7857,INLAND,154818.0
-122.19,37.82,32,1835,264.0,635,263,8.317,NEAR BAY,427217.12
-122.44,37.75,52,3114,637.0,1144,591,4.0,NEAR BAY,352681.02
-118.28,34.01,46,441,167.0,621,144,1.8824,<1H OCEAN,116851.0
-117.15,32.72,51,1321,,781,499,1.3071,NEAR OCEAN,165064.0
-122.43,37.72,50,2912,562.0,1989,537,3.6667,NEAR BAY,241805.0
-117.86,34.24,52,803,267.0,628,225,4.1932,INLAND,226677.0
-121.45,37.72,2,2239,321.0,766,219,5.75,INLAND,200872.0
-118.67,34.27,15,3221,659.0,1390,607,3.5313,<1H OCEAN,211126.0
-118.32,34.09,44,2666,,2297,726,1.676,<1H OCEAN,209940.01
-122.2,37.88,36,1065,160.0,398,155,7.7736,NEAR BAY,407203.13
-117.07,32.69,29,1429,293.0,1091,317,3.4609,NEAR OCEAN,124009.0
-120.9,39.95,20,1349,238.0,601,203,3.5417,INLAND,98402.0
-118.48,34.26,36,1770,296.0,938,304,5.749,<1H OCEAN,258568.0
-118.54,34.22,34,2193,513.0,1299,497,3.6187,<1H OCEAN,226965.0
-121.84,37.66,13,13182,2074.0,4847,1950,5.6417,INLAND,249467.0
-119.69,36.38,25,1688,302.0,879,277,3.3214,INLAND,88436.0
-118.11,33.92,32,1016,190.0,729,177,4.3,<1H OCEAN,187279.0
-120.69,36.84,18,902,195.0,771,174,2.2083,INLAND,78057.0
-118.23,33.76,21,49,14.0,29,16,5.0,NEAR OCEAN,324709.16
-122.27,37.78,45,1169,263.0,723,286,3.9444,NEAR BAY,227464.01
-117.72,33.53,14,1672,295.0,704,293,5.1129,<1H OCEAN,306731.06
-117.18,32.69,37,3112,716.0,1304,674,3.2121,NEAR OCEAN,335069.07
-119.78,36.31,14,1287,291.0,737,269,3.1667,INLAND,80852.0
-122.22,37.77,40,494,114.0,547,135,2.8015,NEAR BAY,125468.0
-119.56,36.1,25,1093,262.0,893,252,2.13,INLAND,60499.0
-118.27,34.0,43,1258,381.0,1276,358,1.8917,<1H OCEAN,109032.0
-121.79,38.01,17,4032,814.0,1749,618,3.1728,INLAND,148976.0
-118.49,34.01,28,651,252.0,333,174,1.9722,<1H OCEAN,299451.02
-121.77,37.68,44,495,112.0,277,109,2.6667,INLAND,141421.0
-118.39,34.28,24,4694,820.0,3566,777,4.4818,<1H OCEAN,206870.0
-118.02,33.83,26,3616,892.0,2257,821,3.1497,<1H OCEAN,195718.0
-118.21,33.79,44,121,29.0,153,30,2.1964,NEAR OCEAN,189722.08
-121.44,38.58,42,2334,435.0,892,446,3.0208,INLAND,98786.0
-117.86,33.87,19,1591,279.0,891,237,5.6573,<1H OCEAN,265020.0
-118.35,34.08,52,2877,721.0,1186,704,3.2645,<1H OCEAN,339921.05
-122.38,40.54,36,1216,240.0,647,228,2.6944,INLAND,98056.0
-119.79,34.44,25,1479,314.0,977,309,4.1797,NEAR OCEAN,269150.0
-121.27,37.96,52,583,114.0,310,93,2.5625,INLAND,101574.0
-120.02,39.24,32,1347,444.0,825,303,1.8269,INLAND,97666.0
-120.15,39.2,14,1382,242.0,141,66,4.1016,INLAND,167394.0
-118.31,33.88,32,2421,671.0,1491,587,3.5644,<1H OCEAN,240215.0
-117.99,34.0,26,2988,397.0,1371,415,6.6988,<1H OCEAN,337440.09
-122.0,38.23,1,2062,343.0,872,268,5.2636,INLAND,182730.0
-122.07,37.91,28,1731,295.0,810,295,5.0391,NEAR BAY,257924.01
-117.42,34.1,18,3977,809.0,2231,742,4.1399,INLAND,138179.0
-118.14,34.01,42,1973,510.0,1841,502,2.5326,<1H OCEAN,167047.0
-118.46,34.42,25,2988,525.0,1884,513,4.7007,<1H OCEAN,200546.0
-117.31,34.44,10,1731,299.0,1056,312,3.6007,INLAND,124230.0
-121.89,37.67,19,2034,288.0,852,295,6.5285,INLAND,310615.0
-117.21,33.95,5,8403,1240.0,3962,1150,5.2174,INLAND,174491.0
-121.65,39.32,40,812,154.0,374,142,2.7891,INLAND,94406.0
-118.18,33.82,52,2618,472.0,943,440,3.7895,NEAR OCEAN,253108.02
-117.83,33.77,26,4931,853.0,2249,818,4.275,<1H OCEAN,251306.0
-117.2,32.85,26,2298,549.0,980,555,2.4207,NEAR OCEAN,213448.0
-122.32,37.92,28,4649,977.0,2606,953,3.2674,NEAR BAY,220591.02
-118.36,34.17,44,2295,560.0,1543,528,2.3851,<1H OCEAN,228220.0
-118.38,33.84,25,5775,1149.0,2637,1117,5.4968,<1H OCEAN,364329.02
-122.08,37.37,29,1229,,707,194,7.1108,NEAR BAY,449995.53
-117.7,33.57,9,1204,355.0,469,293,3.6196,<1H OCEAN,258582.12
-121.88,37.4,9,6751,,4240,1438,5.34,<1H OCEAN,256965.01
-121.43,39.18,36,1124,184.0,504,171,2.1667,INLAND,83931.0
-117.32,33.22,15,4784,1039.0,1810,986,2.4375,NEAR OCEAN,156433.0
-117.32,34.19,6,1068,182.0,999,188,4.7222,INLAND,140026.0
-118.01,33.88,19,1434,391.0,1088,341,3.369,<1H OCEAN,180019.0
-118.16,33.78,52,3248,853.0,1819,815,3.1739,NEAR OCEAN,288864.02
-118.29,34.18,10,4292,1075.0,2719,987,3.6974,<1H OCEAN,247226.0
-119.14,34.17,16,1593,353.0,836,357,2.726,NEAR OCEAN,273839.07
-118.25,33.89,41,1476,286.0,1086,278,2.4632,<1H OCEAN,100128.0
-121.07,39.05,10,1813,311.0,827,287,3.6087,INLAND,167533.0
-120.71,37.39,40,680,160.0,785,175,2.6058,INLAND,103691.0
-117.16,32.73,52,1682,617.0,873,534,2.0972,NEAR OCEAN,178851.02
-121.34,38.57,14,5737,1008.0,2731,983,4.4602,INLAND,159238.0
-117.24,32.8,18,2205,661.0,874,580,3.8018,NEAR OCEAN,253699.02
-116.57,35.43,8,9975,1743.0,6835,1439,2.7138,INLAND,90863.0
-117.96,33.75,22,2300,539.0,1625,542,2.78,<1H OCEAN,191741.0
-121.83,37.34,26,1848,339.0,1952,327,4.087,<1H OCEAN,158750.0
